country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","27-03-2026 08:00:00",23.7176342,92.7192841,PM2.5,29,73,46
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","27-03-2026 08:00:00",17.6336264,75.9132495,PM2.5,52,113,74
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","27-03-2026 08:00:00",17.6336264,75.9132495,NO2,6,98,29
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","27-03-2026 08:00:00",19.4458210,72.7988231,SO2,1,25,12
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","27-03-2026 08:00:00",19.4458210,72.7988231,CO,14,53,25
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","27-03-2026 08:00:00",18.573040,73.927715,OZONE,7,66,14
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","27-03-2026 08:00:00",18.454450,73.854155,NH3,2,10,5
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","27-03-2026 08:00:00",30.9028,75.8086,PM10,105,117,110
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","27-03-2026 08:00:00",30.9028,75.8086,CO,23,102,70
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","27-03-2026 08:00:00",30.649961,76.331442,CO,8,111,32
India,Punjab,Patiala,"Model Town, Patiala - PPCB","27-03-2026 08:00:00",30.349388,76.366642,PM2.5,25,49,35
India,Punjab,Patiala,"Model Town, Patiala - PPCB","27-03-2026 08:00:00",30.349388,76.366642,NO2,16,19,17
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","27-03-2026 08:00:00",31.0325454,76.5623046,PM2.5,15,306,137
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","27-03-2026 08:00:00",31.0325454,76.5623046,PM10,19,219,119
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","27-03-2026 08:00:00",26.470859,74.646594,NO2,28,35,31
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","27-03-2026 08:00:00",25.339605,74.618883,CO,18,57,22
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","27-03-2026 08:00:00",28.194909,76.862296,SO2,1,18,11
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","27-03-2026 08:00:00",28.194909,76.862296,OZONE,5,59,8
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","27-03-2026 08:00:00",28.207266,76.829265,PM10,53,408,143
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","27-03-2026 08:00:00",28.018792,73.292658,PM2.5,28,102,60
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","27-03-2026 08:00:00",28.018792,73.292658,CO,18,68,22
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","27-03-2026 08:00:00",25.435774,75.644272,NO2,11,67,26
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","27-03-2026 08:00:00",25.435774,75.644272,CO,13,48,15
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","27-03-2026 08:00:00",27.554793,76.611536,SO2,14,51,25
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","27-03-2026 08:00:00",27.554793,76.611536,OZONE,8,80,9
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","27-03-2026 08:00:00",23.555190,74.440010,PM2.5,18,72,41
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","27-03-2026 08:00:00",23.555190,74.440010,PM10,30,103,66
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","27-03-2026 08:00:00",23.555190,74.440010,NO2,14,100,44
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","27-03-2026 08:00:00",23.555190,74.440010,NH3,5,10,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","27-03-2026 08:00:00",25.747299,71.393989,PM10,28,354,114
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","27-03-2026 08:00:00",25.339605,74.618883,PM2.5,12,83,31
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","27-03-2026 08:00:00",22.18972222,84.86277778,SO2,10,13,12
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","27-03-2026 08:00:00",22.18972222,84.86277778,CO,6,28,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","27-03-2026 08:00:00",22.220833,84.809444,OZONE,2,23,3
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","27-03-2026 08:00:00",22.24500000,84.88111111,PM10,41,77,58
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","27-03-2026 08:00:00",21.606865,85.510538,NH3,7,7,7
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","27-03-2026 08:00:00",21.606865,85.510538,CO,9,24,16
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","27-03-2026 08:00:00",21.606865,85.510538,OZONE,15,122,42
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","27-03-2026 08:00:00",21.51161,86.89088,OZONE,4,89,14
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","27-03-2026 08:00:00",22.1166054,85.3945546,NO2,18,141,36
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","27-03-2026 08:00:00",22.1166054,85.3945546,CO,28,142,91
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","27-03-2026 08:00:00",21.941841,86.728318,PM2.5,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","27-03-2026 08:00:00",20.240790,85.836784,PM10,NA,NA,NA
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","27-03-2026 08:00:00",20.34652,85.81630,PM10,48,238,90
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","27-03-2026 08:00:00",21.869985,85.167016,NO2,8,31,20
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","27-03-2026 08:00:00",11.9309,79.8027,PM2.5,18,208,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","27-03-2026 08:00:00",11.9309,79.8027,CO,6,35,23
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","27-03-2026 08:00:00",31.620000,74.876512,PM2.5,61,80,67
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","27-03-2026 08:00:00",31.321907,75.578914,CO,48,57,52
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","27-03-2026 08:00:00",22.06156703,85.47409613,NO2,9,10,9
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","27-03-2026 08:00:00",20.94185,86.11510,PM2.5,120,277,170
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","27-03-2026 08:00:00",20.94185,86.11510,NH3,5,9,6
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-03-2026 08:00:00",21.643900,85.599355,PM10,89,151,119
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-03-2026 08:00:00",21.643900,85.599355,NH3,5,5,5
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-03-2026 08:00:00",21.643900,85.599355,OZONE,2,48,5
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","27-03-2026 08:00:00",28.296139,74.961696,CO,20,41,32
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","27-03-2026 08:00:00",20.832874,85.104082,PM2.5,70,354,213
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","27-03-2026 08:00:00",26.912329,70.909168,PM10,33,468,143
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","27-03-2026 08:00:00",25.344694,72.626208,NO2,1,41,14
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","27-03-2026 08:00:00",25.344694,72.626208,SO2,2,7,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","27-03-2026 08:00:00",25.344694,72.626208,CO,12,38,19
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-03-2026 08:00:00",24.588397,76.172782,NO2,26,83,44
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-03-2026 08:00:00",24.588397,76.172782,NH3,7,14,10
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-03-2026 08:00:00",24.588397,76.172782,CO,12,100,40
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-03-2026 08:00:00",28.108988,75.386577,PM10,33,208,85
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-03-2026 08:00:00",28.108988,75.386577,NO2,12,51,24
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-03-2026 08:00:00",28.108988,75.386577,CO,14,34,22
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","27-03-2026 08:00:00",26.268249,73.0193853,PM10,41,86,60
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","27-03-2026 08:00:00",26.295810,73.082283,NO2,8,80,22
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-03-2026 08:00:00",26.215415,73.070156,SO2,2,8,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-03-2026 08:00:00",26.215415,73.070156,OZONE,6,60,46
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","27-03-2026 08:00:00",26.358805,73.047444,CO,16,49,18
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-03-2026 08:00:00",26.253384,72.976571,PM10,44,155,94
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-03-2026 08:00:00",26.506177,77.025989,PM2.5,3,137,57
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-03-2026 08:00:00",26.506177,77.025989,PM10,35,195,99
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-03-2026 08:00:00",26.506177,77.025989,CO,18,72,28
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","27-03-2026 08:00:00",26.902909,75.836858,PM10,62,138,95
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","27-03-2026 08:00:00",26.902909,75.836858,NO2,12,74,31
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","27-03-2026 08:00:00",26.843698,75.766894,NH3,8,12,10
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","27-03-2026 08:00:00",26.786682,75.827928,CO,38,150,44
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","27-03-2026 08:00:00",26.786682,75.827928,OZONE,6,121,46
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","27-03-2026 08:00:00",26.895552,76.334753,SO2,3,13,7
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","27-03-2026 08:00:00",26.699557,77.898881,NH3,16,23,19
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","27-03-2026 08:00:00",26.699557,77.898881,SO2,7,15,12
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","27-03-2026 08:00:00",23.837789,73.714926,NH3,10,14,13
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-03-2026 08:00:00",25.14389,75.821256,CO,2,78,16
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","27-03-2026 08:00:00",25.164090,75.858137,PM2.5,13,170,52
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","27-03-2026 08:00:00",25.164090,75.858137,CO,12,111,18
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","27-03-2026 08:00:00",25.196024,75.855668,CO,8,102,19
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","27-03-2026 08:00:00",25.196024,75.855668,NH3,4,11,7
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-03-2026 08:00:00",17.349694,78.451437,CO,1,46,4
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-03-2026 08:00:00",23.8175497,91.2726974,NO2,19,27,22
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-03-2026 08:00:00",23.8175497,91.2726974,NH3,2,8,4
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-03-2026 08:00:00",27.23711,78.01936,PM10,57,229,122
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-03-2026 08:00:00",27.23711,78.01936,NO2,20,20,20
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","27-03-2026 08:00:00",27.23711,78.01936,SO2,9,13,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","27-03-2026 08:00:00",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-03-2026 08:00:00",27.19865833,78.00598056,PM10,55,127,86
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-03-2026 08:00:00",27.19865833,78.00598056,SO2,17,18,18
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-03-2026 08:00:00",27.19412,77.96237,PM2.5,57,275,116
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-03-2026 08:00:00",27.19412,77.96237,OZONE,NA,NA,NA
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","27-03-2026 08:00:00",13.1036,80.2909,PM10,22,113,47
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","27-03-2026 08:00:00",13.1036,80.2909,SO2,5,8,6
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","27-03-2026 08:00:00",13.1036,80.2909,OZONE,16,18,17
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-03-2026 08:00:00",13.0052189,80.2398125,OZONE,5,11,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-03-2026 08:00:00",10.942451,76.978996,PM10,49,82,60
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-03-2026 08:00:00",10.942451,76.978996,NO2,2,14,7
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-03-2026 08:00:00",10.942451,76.978996,SO2,24,26,25
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","27-03-2026 08:00:00",13.4127,80.1081,PM10,53,208,112
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","27-03-2026 08:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","27-03-2026 08:00:00",11.258242,77.552761,CO,NA,NA,NA
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-03-2026 08:00:00",27.213494,73.734444,SO2,2,7,4
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-03-2026 08:00:00",27.213494,73.734444,CO,13,48,15
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-03-2026 08:00:00",25.771061," 73.340227",NO2,20,23,21
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-03-2026 08:00:00",25.771061," 73.340227",OZONE,7,57,10
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","27-03-2026 08:00:00",24.041198,74.780702,SO2,4,16,6
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","27-03-2026 08:00:00",25.036360,73.883502,PM2.5,7,80,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","27-03-2026 08:00:00",25.036360,73.883502,NH3,11,27,14
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","27-03-2026 08:00:00",26.031443,76.359327,OZONE,1,195,54
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","27-03-2026 08:00:00",27.608912,75.153302,PM10,48,157,79
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-03-2026 08:00:00",24.5886166,73.6321397,OZONE,8,52,20
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","27-03-2026 08:00:00",27.338530,88.614099,PM10,24,56,37
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-03-2026 08:00:00",13.0664,"80.2112 ",PM2.5,21,128,47
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-03-2026 08:00:00",13.0664,"80.2112 ",PM10,44,151,78
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-03-2026 08:00:00",13.0664,"80.2112 ",NH3,1,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","27-03-2026 08:00:00",13.1278,80.2642,NO2,12,15,14
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-03-2026 08:00:00",13.1662,80.2584,NH3,1,2,2
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-03-2026 08:00:00",12.9533,80.2357,PM2.5,18,84,45
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","27-03-2026 08:00:00",17.470431,78.566959,CO,12,39,27
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","27-03-2026 08:00:00",17.470431,78.566959,OZONE,8,59,9
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-03-2026 08:00:00",17.5316895,78.218939,OZONE,13,18,15
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","27-03-2026 08:00:00",17.585705,78.126199,CO,22,43,24
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-03-2026 08:00:00",17.393559,78.339194,PM2.5,51,75,61
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-03-2026 08:00:00",17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-03-2026 08:00:00",17.393559,78.339194,CO,22,40,26
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-03-2026 08:00:00",17.544899,78.486949,PM2.5,42,53,50
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","27-03-2026 08:00:00",27.608912,75.153302,NO2,12,34,19
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-03-2026 08:00:00",24.885261,72.857549,PM10,32,133,54
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-03-2026 08:00:00",24.885261,72.857549,NO2,5,48,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-03-2026 08:00:00",24.885261,72.857549,SO2,4,7,5
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-03-2026 08:00:00",24.885261,72.857549,CO,8,30,22
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-03-2026 08:00:00",29.931624,73.864511,PM2.5,2,37,20
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-03-2026 08:00:00",29.931624,73.864511,SO2,2,4,2
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","27-03-2026 08:00:00",26.159933,75.780517,PM10,93,353,167
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-03-2026 08:00:00",17.544899,78.486949,PM10,70,81,78
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-03-2026 08:00:00",17.544899,78.486949,NO2,14,16,15
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-03-2026 08:00:00",17.429398,78.569354,PM2.5,47,73,56
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-03-2026 08:00:00",17.429398,78.569354,OZONE,16,34,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","27-03-2026 08:00:00",17.37206,78.50864,PM2.5,35,65,46
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","27-03-2026 08:00:00",17.528544,78.286195,NH3,4,5,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-03-2026 08:00:00",17.349694,78.451437,PM2.5,27,147,79
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-03-2026 08:00:00",28.38910936,79.42963708,PM2.5,18,52,30
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-03-2026 08:00:00",28.38910936,79.42963708,PM10,50,103,65
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","27-03-2026 08:00:00",17.460103,78.334361,NH3,1,5,3
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","27-03-2026 08:00:00",26.428282,80.327067,OZONE,9,12,12
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","27-03-2026 08:00:00",26.509954,80.249612,PM10,48,143,93
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","27-03-2026 08:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","27-03-2026 08:00:00",26.509954,80.249612,CO,18,44,36
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-03-2026 08:00:00",26.4703136,80.3229863,PM10,15,138,56
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-03-2026 08:00:00",26.4703136,80.3229863,NO2,43,49,46
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-03-2026 08:00:00",26.4703136,80.3229863,CO,54,143,65
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-03-2026 08:00:00",26.4703136,80.3229863,OZONE,6,25,6
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","27-03-2026 08:00:00",28.2348927,77.8683002,PM2.5,5,324,66
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","27-03-2026 08:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","27-03-2026 08:00:00",26.766433,80.927299,NO2,11,12,12
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","27-03-2026 08:00:00",28.9535882,77.7622941,SO2,7,8,8
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","27-03-2026 08:00:00",28.83526,78.74460,PM10,30,100,60
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","27-03-2026 08:00:00",28.83526,78.74460,OZONE,10,149,11
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-03-2026 08:00:00",28.840739,78.697531,PM2.5,13,213,90
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-03-2026 08:00:00",28.840739,78.697531,NH3,3,9,6
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","27-03-2026 08:00:00",28.88528,78.73880,PM2.5,34,150,71
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","27-03-2026 08:00:00",28.88528,78.73880,CO,1,60,23
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","27-03-2026 08:00:00",28.557054,77.453663,NO2,32,99,65
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","27-03-2026 08:00:00",28.725645,77.749675,SO2,27,79,49
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","27-03-2026 08:00:00",25.4547,78.6039,PM10,37,107,69
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","27-03-2026 08:00:00",25.4547,78.6039,SO2,10,17,11
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","27-03-2026 08:00:00",25.4547,78.6039,OZONE,2,120,4
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","27-03-2026 08:00:00",28.406963,77.849831,OZONE,7,215,32
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-03-2026 08:00:00",27.168897,78.376960,PM2.5,27,203,57
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-03-2026 08:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-03-2026 08:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","27-03-2026 08:00:00",28.6603346,77.3572563,PM2.5,65,357,167
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-03-2026 08:00:00",26.730136,83.433859,PM10,39,139,79
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","27-03-2026 08:00:00",26.868120,81.005119,PM2.5,54,167,89
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-03-2026 08:00:00",26.8458805,80.9365541,PM10,82,172,130
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","27-03-2026 08:00:00",26.83399722,80.8917361,NH3,8,9,9
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","27-03-2026 08:00:00",26.83399722,80.8917361,OZONE,9,58,14
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-03-2026 08:00:00",27.168897,78.376960,OZONE,6,27,7
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-03-2026 08:00:00",28.646233,77.358075,SO2,8,23,13
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","27-03-2026 08:00:00",28.856664,78.772638,OZONE,17,24,17
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-03-2026 08:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-03-2026 08:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-03-2026 08:00:00",28.849399,78.742362,CO,16,35,26
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-03-2026 08:00:00",28.802625,78.753728,NO2,29,30,29
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-03-2026 08:00:00",28.802625,78.753728,OZONE,28,42,29
